Date,Open,High,Low,Close,Volume,EF_1,EF_2,Oil FutureTrend,Gold FutureTrend,Trend,Twitter Sentiments,FutureTrend
03/05/2019,40.47999954,40.81999969,39.95999908,40.79999924,15577100,0.97674367,0.790513089,Negative,Negative,Positive,64,Positive
06/05/2019,39.68999863,40.43999863,39.45000076,40.22999954,14517400,0.787879255,1.360546571,Positive,Negative,Positive,0,Positive
07/05/2019,39.90000153,40.15000153,38.11999893,38.61999893,19283100,0.246305104,-3.208026429,Negative,Positive,Negative,0,Positive
08/05/2019,38.45000076,39.15000153,38.33000183,38.58000183,9168400,0.304878162,0.338104202,Positive,Negative,Positive,0,Negative
09/05/2019,38.11000061,39.02000046,37.81999969,38.79000092,10010700,0.808333837,1.784309353,Positive,Negative,Positive,343,Positive
10/05/2019,38.68000031,39.15999985,37.86000061,38.45000076,12259000,0.453846538,-0.594621356,Positive,Negative,Negative,19,Positive
13/05/2019,37.5,37.63999939,36.36999893,36.59000015,16829700,0.173229245,-2.42666626,Negative,Positive,Negative,0,Negative
14/05/2019,37.04000092,37.52000046,36.59999847,36.93000031,11125100,0.358696869,-0.296977882,Negative,Negative,Negative,31,Negative
15/05/2019,36.66999817,38.13999939,36.63999939,37.90000153,11523100,0.840001424,3.354249846,Negative,Positive,Positive,0,Negative
16/05/2019,38.11000061,38.72000122,38.04999924,38.29999924,10104400,0.373133224,0.498553198,Positive,Positive,Positive,0,Positive
17/05/2019,37.83000183,38.13000107,37.47000122,37.5,9090300,0.045452706,-0.872328351,Negative,Negative,Negative,25,Positive
20/05/2019,37.11999893,37.72999954,36.91999817,37.15000153,9411900,0.28395428,0.080825956,Positive,Positive,Positive,23,Negative
21/05/2019,37.47000122,37.86000061,37.33000183,37.47000122,8861400,0.2641504,0,Positive,Negative,Neutral,0,Negative
22/05/2019,37.40999985,39.31999969,37.24000168,38.58000183,21105400,0.644231457,3.12751133,Positive,Negative,Positive,26,Positive
23/05/2019,38.15000153,38.29000092,36.79999924,37.18999863,18398800,0.261744262,-2.516390199,Negative,Positive,Negative,98,Negative
24/05/2019,37.47000122,37.84999847,37.27000046,37.40999985,9303900,0.241379084,-0.160131762,Negative,Positive,Negative,16,Positive
28/05/2019,37.40999985,38.04000092,37.22999954,37.29000092,11770300,0.074075644,-0.320766994,Positive,Negative,Negative,0,Positive
29/05/2019,37.02000046,37.40000153,36.52000046,36.84999847,12270300,0.374997291,-0.45921659,Positive,Negative,Negative,15,Negative
30/05/2019,37,37.29000092,36.59999847,37.13999939,7413100,0.782607253,0.378376729,Positive,Negative,Positive,0,Positive
31/05/2019,36.61999893,36.95999908,36.29999924,36.43999863,8556100,0.212120336,-0.491535528,Positive,Negative,Negative,0,Positive
03/06/2019,36.45000076,36.90000153,34.04000092,34.43000031,22217100,0.136363394,-5.541839274,Negative,Negative,Negative,0,Negative
04/06/2019,35.18000031,36.15000153,34.97000122,36.09999847,15357100,0.957624543,2.615117001,Positive,Negative,Positive,26,Negative
05/06/2019,36.5,36.70999908,35.95000076,36.33000183,12798700,0.50000251,-0.465748408,Negative,Negative,Negative,29,Negative
06/06/2019,36.25999832,36.75,35.95999908,36.59000015,8863000,0.797468782,0.910098859,Negative,Negative,Positive,0,Negative
07/06/2019,36.86999893,38.31000137,36.79999924,37.93000031,15399700,0.74834402,2.874969905,Positive,Positive,Positive,0,Positive
10/06/2019,38.34999847,38.63999939,37.61999893,37.63999939,10036400,0.019608283,-1.851366656,Negative,Negative,Negative,0,Positive
11/06/2019,38.09000015,38.25999832,36.84999847,37.20999908,9528600,0.255319609,-2.310320464,Positive,Negative,Negative,21,Negative
12/06/2019,37.13000107,37.61999893,37.04999924,37.49000168,6795500,0.771934521,0.969568004,Negative,Negative,Positive,129,Positive
13/06/2019,37.04000092,37.04000092,35.75999832,36.34000015,21679400,0.453125512,-1.889850825,Negative,Negative,Negative,26,Positive
14/06/2019,36.36000061,36.49000168,36.04000092,36.15000153,7791100,0.244445386,-0.577555228,Positive,Positive,Negative,93,Negative
17/06/2019,36.25999832,36.68000031,36.11000061,36.43999863,7896000,0.578944198,0.496415647,Negative,Negative,Positive,21,Negative
18/06/2019,36.70999908,37.50999832,36.54999924,36.65000153,12705500,0.10416915,-0.163436557,Positive,Positive,Negative,62,Positive
19/06/2019,36.63000107,36.68000031,35.81000137,36.29000092,12059700,0.551724289,-0.928201318,Negative,Negative,Negative,26,Positive
20/06/2019,36.34999847,36.65000153,35.33000183,35.43999863,19676100,0.083330925,-2.503438475,Negative,Negative,Negative,18,Positive
21/06/2019,35.5,35.75,34.99000168,35.02000046,12853600,0.039472165,-1.352111387,Negative,Negative,Negative,134,Negative
24/06/2019,35.18999863,35.66999817,34.81999969,35.58000183,9216800,0.894121765,1.108278544,Positive,Negative,Positive,0,Positive
25/06/2019,35.52000046,35.72999954,34.56999969,34.72000122,11196400,0.129311677,-2.252250075,Negative,Positive,Negative,206,Negative
26/06/2019,34.97999954,35.38000107,34.91999817,35.22000122,8744800,0.652176437,0.686111154,Negative,Positive,Positive,56,Positive
27/06/2019,35.43999863,35.63999939,34.61000061,34.75,12655900,0.135921899,-1.946948796,Positive,Negative,Negative,0,Negative
28/06/2019,34.75,34.99000168,34.27999878,34.90000153,15505300,0.873239739,0.431659067,Negative,Positive,Positive,26,Negative
01/07/2019,35.5,36.25,35.22000122,36.08000183,14394600,0.834953038,1.633807975,Positive,Negative,Positive,62,Negative
02/07/2019,36.16999817,36.59999847,35.88999939,36.22000122,8393200,0.464791911,0.138244552,Negative,Positive,Positive,26,Positive
03/07/2019,36.29000092,36.38999939,35.93999863,36.02000046,5372600,0.177781545,-0.744007856,Neutral,Neutral,Negative,0,Negative
05/07/2019,36,36.34999847,35.59999847,36.25,6084800,0.866668701,0.694444444,Negative,Negative,Positive,154,Negative
08/07/2019,36.04000092,36.63999939,35.86999893,36.45000076,8058100,0.753248683,1.137624409,Negative,Negative,Positive,0,Negative
09/07/2019,36.34999847,37.66999817,36.29000092,37.65000153,14218000,0.98550965,3.576349674,Negative,Negative,Positive,0,Positive
10/07/2019,37.90000153,38.02999878,36.88000107,37.47000122,11831800,0.513044632,-1.134565403,Positive,Positive,Negative,0,Positive
11/07/2019,37.65999985,37.86999893,36.97000122,37.20999908,8549500,0.266664971,-1.194903783,Negative,Negative,Negative,29,Negative
12/07/2019,37.36999893,37.90000153,37.16999817,37.84000015,8048700,0.917806716,1.257696639,Positive,Negative,Positive,96,Negative
15/07/2019,38,38.97000122,37.93999863,38.68000031,12738700,0.718446422,1.789474487,Positive,Positive,Positive,0,Positive
16/07/2019,38.77999878,38.79000092,37.81999969,37.99000168,10979600,0.175259556,-2.037125131,Positive,Negative,Negative,117,Positive
17/07/2019,37.86000061,38.22999954,37.56000137,37.70000076,7926600,0.208954884,-0.422609205,Positive,Negative,Negative,87,Positive
18/07/2019,37.38999939,37.79999924,37,37.65999985,11119600,0.825000596,0.72211945,Negative,Positive,Positive,0,Positive
19/07/2019,37.95999908,38.09000015,36.72999954,36.77000046,10842400,0.029412425,-3.134875278,Negative,Negative,Negative,30,Negative
22/07/2019,36.91999817,37.68999863,36.83000183,37.58000183,8405600,0.872096273,1.787658978,Negative,Positive,Positive,0,Negative
23/07/2019,37.86999893,38.02000046,36.81999969,37.90000153,10741500,0.900000954,0.079225231,Positive,Negative,Positive,0,Negative
24/07/2019,38,38.79999924,37.75999832,38.72999954,12488500,0.93269266,1.921051427,Negative,Positive,Positive,0,Positive
25/07/2019,39,39.22999954,37.90999985,38.11999893,21255400,0.159090252,-2.256412995,Negative,Negative,Negative,0,Negative
26/07/2019,40.06999969,42.33000183,40,41.52000046,57527600,0.652360199,3.618669264,Negative,Negative,Positive,0,Positive
29/07/2019,41.5,42.22000122,40.90000153,41.5,21170600,0.454544404,0,Negative,Negative,Neutral,31,Positive
30/07/2019,41.08000183,41.72000122,40.81999969,41,15670600,0.2,-0.194746416,Negative,Positive,Negative,0,Negative
31/07/2019,41.08000183,43.24000168,41.00999832,42.31000137,29745300,0.582960132,2.994156493,Positive,Positive,Positive,82,Positive
01/08/2019,42.54000092,43.47999954,41.72000122,42.08000183,22883600,0.204545996,-1.081333038,Negative,Negative,Negative,0,Negative
02/08/2019,41.81999969,43.04000092,41.59000015,42.84999847,20617200,0.868963902,2.462933493,Positive,Negative,Positive,0,Positive
05/08/2019,41.58000183,42,39.61999893,40.36999893,23081000,0.315125909,-2.910059754,Positive,Negative,Negative,0,Negative
06/08/2019,40.91999817,41.63999939,40.77999878,41.31999969,15077900,0.627907596,0.977520879,Positive,Negative,Positive,32,Negative
07/08/2019,40.50999832,41.90000153,40.33000183,41.72999954,15427600,0.891718461,3.011605212,Negative,Positive,Positive,56,Negative
08/08/2019,42.11000061,42.34999847,41.36000061,42.06999969,14684600,0.71717234,-0.094991486,Negative,Positive,Negative,31,Positive
09/08/2019,41.77999878,41.97000122,40.93999863,41.52999878,11419600,0.57281424,-0.598372444,Negative,Negative,Negative,0,Positive
12/08/2019,41.09999847,41.47999954,40.38999939,40.47999954,6731800,0.082568936,-1.508513272,Negative,Positive,Negative,21,Negative
13/08/2019,40.40999985,41.86000061,40.38000107,41.81000137,12429900,0.966216721,3.464492777,Positive,Negative,Positive,0,Positive
14/08/2019,41.02999878,41.25,40.38999939,40.65000153,11638700,0.302327851,-0.92614493,Positive,Negative,Negative,34,Positive
15/08/2019,40.90000153,41.04999924,39.77999878,40.09000015,12583100,0.244095482,-1.980443382,Negative,Positive,Negative,101,Negative
16/08/2019,40.29999924,40.65000153,40.11000061,40.58000183,7998800,0.870371155,0.694795532,Negative,Positive,Positive,0,Negative
19/08/2019,41.09999847,41.88000107,41.04999924,41.70000076,10276500,0.783132641,1.459859638,Negative,Negative,Positive,23,Negative
20/08/2019,41.63999939,42.84999847,41.38000107,42.29000092,11342500,0.619048608,1.561002727,Positive,Neutral,Positive,100,Negative
21/08/2019,42.83000183,43.27999878,42.36000061,42.79999924,12018600,0.478260329,-0.070050415,Positive,Positive,Negative,133,Positive
22/08/2019,42.84999847,43.08000183,41.59000015,42.18000031,8277000,0.395972811,-1.563589715,Positive,Negative,Negative,0,Positive
23/08/2019,41.81999969,42.68999863,40.81000137,41,14036200,0.101063247,-1.960783598,Positive,Positive,Negative,0,Negative
26/08/2019,41.40000153,41.47999954,41,41.43999863,6403600,0.91666468,0.096611351,Negative,Negative,Positive,18,Negative
27/08/2019,42.00999832,42.68999863,41.52999878,42.13999939,16087500,0.525862664,0.309452686,Negative,Positive,Positive,29,Positive
28/08/2019,41.75,42.20000076,41.29999924,41.68000031,10418400,0.422222693,-0.16766394,Negative,Positive,Negative,0,Negative
29/08/2019,42.25,42.65000153,41.81999969,42.49000168,10594400,0.807229525,0.56805131,Positive,Positive,Positive,0,Negative
30/08/2019,42.70000076,42.70000076,41.90000153,42.65000153,8863600,0.937500894,-0.11709423,Positive,Negative,Negative,129,Positive
03/09/2019,42.38000107,43.77000046,41.63999939,41.95999908,16159600,0.150234523,-0.991038162,Negative,Negative,Negative,31,Negative
04/09/2019,42.49000168,43.40000153,42.11000061,43.36000061,11567900,0.96899156,2.047538003,Negative,Positive,Positive,26,Negative
05/09/2019,43.77999878,45.33000183,43.61999893,45.29999924,19319800,0.982454653,3.471906122,Negative,Positive,Positive,0,Negative
06/09/2019,45.22000122,45.68000031,44.56000137,45.41999817,13108500,0.767855014,0.442275415,Negative,Positive,Positive,27,Positive
09/09/2019,45.59999847,45.86000061,43.84000015,44.25999832,14547400,0.207919838,-2.938596924,Positive,Positive,Negative,0,Positive
10/09/2019,43.90000153,43.95000076,42.50999832,43.25,14040100,0.513889183,-1.480641238,Positive,Negative,Negative,0,Neutral
11/09/2019,43.54999924,43.77999878,43.04999924,43.25,7861200,0.27397382,-0.688861636,Positive,Negative,Negative,32,Positive
12/09/2019,43.75999832,44.11000061,43.11000061,43.20000076,8251700,0.090000153,-1.279701965,Positive,Positive,Negative,25,Positive
13/09/2019,43.15000153,43.20000076,42.33000183,42.63000107,8059600,0.344827133,-1.205099512,Negative,Negative,Negative,48,Negative
16/09/2019,42.40000153,43.06999969,42.18999863,42.75999832,6187900,0.64772614,0.849049016,Positive,Negative,Positive,60,Negative
17/09/2019,42.90000153,43.59000015,42.88000107,43.24000168,8654400,0.507043767,0.79254112,Positive,Negative,Positive,115,Neutral
18/09/2019,43.20999908,43.40999985,42.38999939,43.24000168,7845100,0.833335203,0.069434378,Negative,Positive,Positive,0,Positive
19/09/2019,43.18999863,43.58000183,42.68000031,42.93000031,7372600,0.277777307,-0.601987335,Positive,Negative,Negative,0,Negative
20/09/2019,43.15999985,43.84000015,42.93999863,43.22999954,19372900,0.322222693,0.162186504,Negative,Negative,Positive,28,Negative
23/09/2019,43.29000092,44.09000015,42.84999847,43.38000107,9992400,0.427420868,0.207900556,Positive,Negative,Positive,0,Positive
24/09/2019,43.70999908,43.75,41.06000137,41.41999817,16120700,0.133827873,-5.239077931,Positive,Positive,Negative,0,Negative
25/09/2019,41.50999832,42.77999878,41.18000031,42.5,9731600,0.825000596,2.384971618,Positive,Negative,Positive,23,Positive
26/09/2019,42.38000107,42.49000168,41.72000122,42.43999863,5951400,0.93506101,0.141570451,Positive,Positive,Positive,23,Positive
27/09/2019,42.5,42.66999817,40.61000061,41.34999847,11933700,0.35922269,-2.705885943,Positive,Positive,Negative,109,Positive
30/09/2019,41.45999908,41.47999954,40.81999969,41.20000076,7541400,0.575759327,-0.627106433,Positive,Negative,Negative,0,Positive
01/10/2019,41.31999969,41.56999969,40.02999878,40.25,9278800,0.142857851,-2.589544295,Positive,Negative,Negative,28,Positive
02/10/2019,40.11999893,40.11999893,39.25,39.70000076,9306300,0.517242891,-1.046854886,Positive,Negative,Negative,134,Negative
03/10/2019,39.59000015,40.15999985,38.61000061,40,13421400,0.896774241,1.035614665,Negative,Positive,Positive,0,Negative
04/10/2019,40.36000061,40.59000015,39.83000183,40.36000061,6283700,0.697368355,0,Positive,Positive,Neutral,32,Negative
07/10/2019,40.24000168,40.86999893,40.06000137,40.79999924,6563700,0.913580363,1.391643974,Positive,Positive,Positive,0,Positive
08/10/2019,40.40999985,40.47999954,39.66999817,39.70000076,7304300,0.037040177,-1.756988585,Positive,Negative,Negative,29,Positive
09/10/2019,39.99000168,40.09999847,39.22000122,39.5,8021300,0.318181424,-1.225310472,Negative,Positive,Negative,60,Negative
10/10/2019,39.34000015,39.88999939,39.25999832,39.54000092,6718000,0.444447808,0.508390346,Negative,Positive,Positive,0,Negative
11/10/2019,39.88999939,40.70000076,39.81000137,40.36000061,9198900,0.617977095,1.178243239,Positive,Negative,Positive,0,Positive
14/10/2019,40.31999969,40.47000122,39.47000122,39.77999878,6393600,0.309997559,-1.339287995,Positive,Positive,Negative,0,Negative
15/10/2019,39.56000137,40.40000153,39.34999847,40.27999878,7676700,0.885712002,1.820013602,Negative,Negative,Positive,63,Positive
16/10/2019,40.00999832,40.45999908,39.59999847,39.90999985,8324900,0.360466457,-0.249933712,Negative,Negative,Negative,23,Positive
17/10/2019,40.11999893,40.15000153,39.40999985,39.61000061,7147100,0.270270688,-1.271182291,Positive,Positive,Negative,82,Positive
18/10/2019,39.68999863,39.90999985,38.27000046,38.99000168,12582900,0.439025298,-1.763660802,Positive,Positive,Negative,32,Negative
21/10/2019,39.34999847,40.29000092,39.31000137,40.09000015,9351100,0.795917494,1.880563424,Negative,Positive,Positive,42,Positive
22/10/2019,40.47999954,40.47999954,38.77999878,38.81000137,12817700,0.017648577,-4.125489594,Negative,Negative,Negative,0,Negative
23/10/2019,38.99000168,39.45000076,37.75999832,38.83000183,20276200,0.633137257,-0.410361222,Negative,Negative,Negative,0,Positive
24/10/2019,31.86000061,32.38999939,30.51000023,30.75,105112500,0.12765951,-3.483994316,Negative,Negative,Negative,0,Positive
25/10/2019,30.87000084,31.04000092,29.92000008,30.29999924,43837200,0.339284711,-1.846458007,Positive,Positive,Negative,0,Positive
28/10/2019,30.5,30.65999985,29.75,30.05999947,29893900,0.340658811,-1.442624702,Positive,Positive,Negative,0,Positive
29/10/2019,30,30.36000061,29.81999969,29.85000038,20674800,0.055556733,-0.499998728,Positive,Negative,Negative,0,Negative
30/10/2019,30.14999962,30.17000008,29.71999931,29.86000061,25518700,0.311113466,-0.961854102,Positive,Negative,Negative,69,Negative
31/10/2019,29.46999931,29.97999954,28.84000015,29.96999931,36865100,0.991227865,1.696640691,Negative,Positive,Positive,0,Positive
01/11/2019,29.95999908,30.26000023,29.40999985,29.62000084,22716700,0.24705988,-1.13484064,Negative,Neutral,Negative,113,Negative
04/11/2019,29.77000046,30.14999962,29.61000061,30.04999924,20340200,0.814813768,0.940540057,Negative,Positive,Positive,84,Positive
05/11/2019,30.19000053,30.36000061,29.70999908,29.80999947,16645900,0.15384638,-1.258698448,Positive,Negative,Negative,50,Positive
06/11/2019,29.85000038,29.89999962,29.39999962,29.54000092,15313800,0.280002594,-1.038524161,Negative,Positive,Negative,0,Positive
07/11/2019,29,29.59000015,28.62999916,29.04999924,22740600,0.437499627,0.172411162,Negative,Positive,Positive,23,Negative
08/11/2019,29.15999985,29.43000031,29.04999924,29.20999908,10619500,0.421051047,0.171465149,Positive,Positive,Positive,24,Negative
11/11/2019,29.12999916,29.35000038,28.92000008,29.34000015,9675000,0.97674367,0.720909708,Positive,Positive,Positive,0,Positive
12/11/2019,29.36000061,29.5,28.93000031,29.04999924,15144200,0.210524555,-1.055862966,Negative,Negative,Negative,112,Negative
13/11/2019,29.04000092,29.29999924,28.93000031,29.07999992,9217700,0.405405545,0.137737627,Positive,Negative,Positive,22,Positive
14/11/2019,29.15999985,29.37000084,28.72999954,28.88999939,13684600,0.249999255,-0.925927501,Negative,Positive,Negative,0,Negative
15/11/2019,29.04999924,29.43000031,28.90999985,29.25,12163300,0.653845872,0.688470803,Positive,Negative,Positive,83,Negative
18/11/2019,29.23999977,29.73999977,29.01000023,29.48999977,14493100,0.657534032,0.854993167,Positive,Negative,Positive,0,Positive
19/11/2019,29.62000084,29.67000008,29.18000031,29.44000053,9950900,0.53061296,-0.607698515,Negative,Neutral,Negative,0,Positive
20/11/2019,29.29999924,29.47999954,28.87999916,29.17000008,14280400,0.483334552,-0.443683154,Negative,Positive,Negative,0,Negative
21/11/2019,29.20000076,30.48999977,29.14999962,29.79000092,24304400,0.477612854,2.020548415,Positive,Neutral,Positive,164,Negative
22/11/2019,29.87000084,30.17000008,29.57999992,30.03000069,14188300,0.76271296,0.535653977,Negative,Positive,Positive,0,Negative
25/11/2019,30.12999916,30.56999969,30.04999924,30.54000092,14035700,0.942310091,1.360775859,Negative,Negative,Positive,0,Negative
26/11/2019,30.56999969,30.98999977,30.39999962,30.95999908,16323900,0.949151392,1.275758566,Positive,Positive,Positive,0,Negative
27/11/2019,31,31.36000061,30.93000031,31.17000008,14151900,0.558138606,0.548387343,Positive,Negative,Positive,30,Positive
29/11/2019,31.11000061,31.13999939,30.78000069,30.90999985,7814500,0.361110081,-0.642882543,Neutral,Neutral,Negative,0,Positive
02/12/2019,30.90999985,30.95000076,29.96999931,30.42000008,14524700,0.459183773,-1.58524676,Negative,Negative,Negative,31,Positive
03/12/2019,29.94000053,30.01000023,29.47999954,29.96999931,16399500,0.924526672,0.100196322,Negative,Positive,Positive,31,Negative
04/12/2019,30.18000031,30.32999992,29.90999985,30,9765000,0.214286039,-0.596422476,Neutral,Negative,Negative,29,Negative
05/12/2019,30.07999992,30.36000061,29.92000008,30.04000092,11060800,0.272728849,-0.132975426,Negative,Positive,Negative,0,Negative
06/12/2019,30.35000038,30.46999931,29.97999954,30.19000053,10869700,0.428573653,-0.527182357,Positive,Negative,Negative,58,Negative
09/12/2019,30.12000084,30.75,30.12000084,30.20999908,9955100,0.142854548,0.298798947,Negative,Negative,Positive,26,Positive
10/12/2019,30.22999954,30.26000023,29.77000046,29.84000015,12362400,0.142856587,-1.290107164,Positive,Negative,Negative,22,Negative
11/12/2019,29.95000076,30.60000038,29.86000061,30.54999924,11006200,0.932430865,2.003333752,Negative,Positive,Positive,28,Positive
12/12/2019,30.46999931,30.59000015,29.93000031,30.29999924,18912600,0.560604572,-0.557926092,Negative,Negative,Negative,0,Negative
13/12/2019,30.23999977,30.61000061,30.23999977,30.38999939,12836700,0.405403455,0.496030488,Negative,Positive,Positive,185,Negative
16/12/2019,30.52000046,31.28000069,30.40999985,30.96999931,15852100,0.643676926,1.474439216,Negative,Positive,Positive,0,Positive
17/12/2019,31.06999969,31.20999908,30.62999916,30.70000076,11906500,0.120692433,-1.190855924,Positive,Positive,Negative,0,Negative
18/12/2019,30.69000053,31.90999985,30.62999916,31.68000031,19030900,0.820312954,3.22580565,Negative,Negative,Positive,0,Negative
19/12/2019,31.75,32.41999817,31.61000061,32.02999878,19880000,0.518517821,0.881885919,Positive,Positive,Positive,69,Negative
20/12/2019,32.11999893,32.25,31.54000092,32.13000107,21854600,0.830987202,0.031139902,Negative,Negative,Positive,0,Negative
23/12/2019,32.13000107,32.79999924,31.98999977,32.43000031,13983300,0.543210894,0.93370441,Negative,Negative,Positive,134,Negative
24/12/2019,32.43999863,32.70999908,32.41999817,32.5,4290500,0.275867512,0.184961085,Neutral,Neutral,Positive,171,Negative
26/12/2019,32.59000015,32.88999939,32.41999817,32.63000107,9797300,0.446813519,0.122739845,Negative,Negative,Positive,22,Positive
27/12/2019,32.75,32.84000015,32.22000122,32.54999924,10409400,0.532255782,-0.610689352,Positive,Negative,Negative,0,Positive
30/12/2019,32.49000168,32.5,31.81999969,32.02999878,9391200,0.308822044,-1.415829103,Positive,Negative,Negative,30,Negative
31/12/2019,31.86000061,32.31999969,31.77000046,32.04999924,11050600,0.509089396,0.596354749,Negative,Negative,Positive,73,Negative
02/01/2020,32.31000137,32.5,31.95999908,32.29999924,10721100,0.629628845,-0.030956781,Negative,Negative,Negative,0,Positive
03/01/2020,31.70999908,32.09999847,31.26000023,31.52000046,14429500,0.309524729,-0.599175756,Negative,Negative,Negative,0,Negative
06/01/2020,31.22999954,31.70999908,31.15999985,31.63999939,12582500,0.872727651,1.312839748,Positive,Negative,Positive,29,Negative
07/01/2020,31.79999924,32.70000076,31.71999931,32.54000092,13712900,0.836735091,2.327049359,Positive,Positive,Positive,23,Negative
08/01/2020,32.34999847,33.40000153,32.34999847,33.04999924,14632400,0.666665456,2.163835536,Positive,Positive,Positive,130,Negative
09/01/2020,33.52999878,33.54000092,33,33.22000122,10865500,0.407408977,-0.924537936,Positive,Negative,Negative,94,Positive
10/01/2020,32.86000061,33.00999832,32.45999908,32.77999878,11148900,0.581818434,-0.243462658,Positive,Positive,Negative,95,Positive
13/01/2020,32.97000122,33.06999969,32.49000168,32.68999863,11001300,0.344823504,-0.849264737,Negative,Positive,Negative,0,Negative
14/01/2020,32.68999863,33.11999893,32.63999939,32.81999969,9814200,0.375000993,0.397678414,Positive,Negative,Positive,0,Negative
15/01/2020,32.99000168,33.50999832,32.95000076,33.22999954,11262300,0.5,0.727486667,Negative,Positive,Positive,0,Negative
16/01/2020,33.5,34.27000046,33.02999878,34.18999863,19919900,0.935482482,2.059697393,Negative,Negative,Positive,28,Negative
17/01/2020,33.81999969,34.38999939,33.58000183,34.22000122,19303500,0.790125085,1.182736634,Positive,Positive,Positive,62,Positive
21/01/2020,34.08000183,34.38999939,33.86999893,34.09000015,17055600,0.423078898,0.029337796,Positive,Positive,Positive,55,Positive
22/01/2020,34.29000092,34.54000092,33.95999908,34.02000046,12851800,0.103450317,-0.787402889,Positive,Negative,Negative,25,Positive
23/01/2020,33.99000168,34.36000061,33.72000122,33.88999939,14887200,0.265622392,-0.294210897,Positive,Negative,Negative,0,Positive
24/01/2020,34.11000061,34.11000061,32.97000122,33.18999863,12336600,0.192980284,-2.697162026,Positive,Negative,Negative,0,Positive
27/01/2020,32.31000137,32.93000031,32.15000153,32.77999878,11800800,0.80769005,1.45464991,Negative,Positive,Positive,62,Negative
28/01/2020,33.06000137,33.65999985,32.84999847,33.41999817,9739400,0.703702134,1.088919482,Positive,Negative,Positive,24,Negative
29/01/2020,33.59000015,33.88000107,33.29000092,33.63000107,7563700,0.576271296,0.119085785,Positive,Negative,Positive,0,Positive
30/01/2020,32.86000061,33.22999954,32.38999939,33.22000122,12083800,0.988097238,1.095558745,Positive,Positive,Positive,36,Positive
31/01/2020,33.11000061,33.13999939,32.08000183,32.47999954,12033100,0.3773572,-1.902751605,Positive,Positive,Negative,0,Negative
03/02/2020,32.56000137,33.24000168,32.45000076,33.06999969,14190900,0.784807865,1.566333845,Positive,Positive,Positive,0,Negative
04/02/2020,33.75,34.11999893,33.40000153,33.95999908,14598200,0.777777189,0.62221951,Negative,Negative,Positive,0,Positive
05/02/2020,34,34.15999985,33.18999863,33.38999939,20468200,0.206186094,-1.794119442,Negative,Negative,Negative,0,Negative
06/02/2020,36.52999878,39.63999939,36.41999817,38.40999985,87659700,0.618012709,5.146458064,Positive,Negative,Positive,77,Positive
07/02/2020,37.63000107,38.15000153,36.84000015,37.02999878,31135100,0.145036968,-1.594478533,Positive,Negative,Negative,0,Positive
10/02/2020,36.63000107,36.84999847,35.65000153,35.95999908,34860300,0.258331956,-1.829107191,Negative,Positive,Negative,25,Positive
11/02/2020,36.11999893,36.27999878,35.52999878,35.65000153,14464700,0.160003662,-1.301211019,Negative,Negative,Negative,33,Negative
12/02/2020,36.18999863,37.02000046,36.16999817,36.79000092,20716400,0.729413032,1.657922939,Negative,Negative,Positive,102,Negative
13/02/2020,36.43000031,37.31999969,36.20999908,37.15999985,19621400,0.855856073,2.003841713,Negative,Negative,Positive,0,Positive
14/02/2020,37,37.34999847,36.58000183,36.90999985,12210400,0.428570721,-0.243243656,Neutral,Negative,Negative,0,Negative
18/02/2020,36.77999878,38.06999969,36.68000031,38.06000137,16793600,0.99280696,3.480159425,Negative,Negative,Positive,0,Negative
19/02/2020,38.09000015,38.90999985,37.93999863,38.77000046,19068600,0.855670914,1.785246265,Negative,Negative,Positive,0,Negative
20/02/2020,38.75999832,39.06000137,37.95999908,39.04999924,17273400,0.990907168,0.748196409,Positive,Negative,Positive,28,Positive
21/02/2020,38.66999817,38.75999832,38.04000092,38.31000137,15312000,0.375001987,-0.930945986,Positive,Negative,Negative,88,Positive
24/02/2020,36.5,36.59000015,35.29999924,35.88999939,25155400,0.457364135,-1.671234549,Positive,Positive,Negative,0,Positive
25/02/2020,36.18000031,36.45000076,34.88999939,35.20999908,19841300,0.205127829,-2.6810426,Positive,Positive,Negative,0,Positive
26/02/2020,35.27999878,35.81999969,34.43999863,34.63000107,18044300,0.137682822,-1.842397204,Positive,Neutral,Negative,0,Positive
27/02/2020,33.72999954,34.20000076,32.47000122,33.00999832,27234100,0.312137135,-2.134601928,Positive,Positive,Negative,159,Negative
28/02/2020,31.86000061,33.36999893,31.51000023,33.20000076,33478200,0.908603071,4.205901214,Negative,Negative,Positive,0,Negative
02/03/2020,36,36.86000061,35.13999939,35.81999969,39914700,0.395348734,-0.500000848,Negative,Negative,Negative,102,Positive
03/03/2020,36.02000046,36.47999954,34.40999985,34.93000031,22973100,0.251207988,-3.026096998,Positive,Positive,Negative,28,Negative
04/03/2020,35.75999832,36,34.77000046,36,14980300,1,0.671145665,Positive,Negative,Positive,0,Positive
05/03/2020,35.02999878,35.72999954,34.52000046,34.97000122,14132200,0.371901738,-0.171274795,Positive,Negative,Negative,283,Positive
06/03/2020,33.81000137,33.99000168,32.50999832,33.45999908,20361100,0.641890951,-1.035203415,Positive,Negative,Negative,162,Positive
09/03/2020,31.80999947,35.36000061,30.62000084,32.45999908,41767600,0.388185303,2.043381419,Negative,Positive,Positive,33,Negative
10/03/2020,33.90000153,34.77999878,33.11999893,34.31000137,27327600,0.716869007,1.209439023,Positive,Positive,Positive,0,Positive
