Date,Open,High,Low,Close,Volume,EF_1,EF_2,Oil FutureTrend,Gold FutureTrend,Trend,Twitter Sentiments,FutureTrend
24/07/2018,146.6999969,147.0399933,145.9199982,146.3800049,3891600,0.410722071,-0.218126839,Negative,Negative,Negative,728,Negative
25/07/2018,146.0099945,146.6499939,145.5,146.6199951,3630900,0.973913967,0.417780038,Negative,Positive,Positive,614,Negative
26/07/2018,147.4299927,149.2700043,146.6300049,146.7100067,4778000,0.030303731,-0.488357863,Positive,Positive,Negative,788,Positive
27/07/2018,146.8899994,147.1399994,144.6600037,145.1499939,3749300,0.197577048,-1.184563619,Negative,Positive,Negative,923,Negative
30/07/2018,144.8000031,146.2400055,144.6900024,145.4900055,3608200,0.516129985,0.476521013,Positive,Negative,Positive,600,Positive
31/07/2018,145.7400055,145.8000031,144.1600037,144.9299927,5474200,0.469505671,-0.555793047,Positive,Positive,Negative,632,Positive
01/08/2018,144.7599945,145.1900024,143.3399963,143.5,3388400,0.086488181,-0.870402428,Negative,Positive,Negative,605,Positive
02/08/2018,142.8600006,143.3600006,142.3300018,142.9600067,3841400,0.611655951,0.070002872,Positive,Negative,Positive,496,Negative
03/08/2018,143.2400055,147.9199982,143,147.6999969,8053600,0.955284288,3.113649319,Negative,Positive,Positive,694,Positive
06/08/2018,146.9499969,147.1999969,145.5700073,146.0299988,3913700,0.282205143,-0.626062054,Negative,Negative,Negative,470,Negative
07/08/2018,146.6499939,147.6399994,146.3500061,147.0099945,3508800,0.51162158,0.245482868,Positive,Negative,Positive,481,Positive
08/08/2018,147.3300018,147.4299927,146.2400055,146.8899994,3581100,0.546219242,-0.298650944,Positive,Positive,Negative,633,Positive
09/08/2018,145.5299988,145.9400024,144.7299957,144.7700043,3093500,0.03306473,-0.522225323,Negative,Positive,Negative,710,Positive
10/08/2018,144.5,145.0700073,143.8800049,144.4799957,3003100,0.504192953,-0.013843787,Positive,Positive,Negative,665,Positive
13/08/2018,144.1499939,144.3000031,142.5299988,142.7100067,2858500,0.101699153,-0.998950568,Positive,Negative,Negative,604,Negative
14/08/2018,143,143.8200073,142.9299927,143.3600006,2860000,0.483147031,0.251748679,Positive,Positive,Positive,616,Negative
15/08/2018,142.5500031,144,142,143.9100037,4241500,0.955001831,0.954051618,Negative,Positive,Positive,624,Negative
16/08/2018,144.3699951,145.6799927,144.3699951,145.3399963,5250700,0.740460327,0.671885609,Negative,Negative,Positive,536,Negative
17/08/2018,144.7899933,146.3899994,144.6900024,146.0599976,2678600,0.805880927,0.87713539,Negative,Negative,Positive,550,Negative
20/08/2018,146.3699951,147.1600037,146.1499939,146.5099945,2499700,0.356432802,0.095647602,Negative,Negative,Positive,569,Positive
21/08/2018,147,147.1199951,145.8899994,145.9700012,3106900,0.065042365,-0.700679442,Negative,Negative,Negative,541,Positive
22/08/2018,146.0099945,146.1600037,145.1900024,145.2400055,2389000,0.051549473,-0.527353635,Positive,Positive,Negative,782,Negative
23/08/2018,145.0399933,145.5200043,144.75,145.3699951,2220400,0.805183996,0.227524715,Negative,Negative,Positive,928,Negative
24/08/2018,145.4600067,146.0899963,144.8699951,146.0399933,2776600,0.959013933,0.398725798,Negative,Negative,Positive,633,Negative
27/08/2018,146.9400024,147.6199951,146.5200043,146.6900024,3491600,0.154545076,-0.170137468,Positive,Positive,Negative,585,Positive
28/08/2018,146.9499969,146.9900055,146.1900024,146.5899963,2455300,0.499990463,-0.244981707,Negative,Positive,Negative,784,Negative
29/08/2018,146.8699951,147.9299927,146.6000061,147.5399933,3153800,0.706764416,0.456184511,Negative,Positive,Positive,771,Positive
30/08/2018,147.0299988,147.3000031,145.25,145.9299927,3340400,0.33170325,-0.748150794,Positive,Negative,Negative,659,Negative
31/08/2018,145.7200012,146.7799988,145.5399933,146.4799957,3488500,0.758063127,0.521544401,Negative,Positive,Positive,692,Positive
04/09/2018,145.9799957,146.1900024,144.8099976,145.6799927,3326200,0.630429014,-0.2055097,Positive,Negative,Negative,565,Negative
05/09/2018,145.1900024,146.75,145.0500031,146.6600037,3126500,0.947060883,1.012467247,Positive,Negative,Positive,764,Positive
06/09/2018,146.8800049,147.6600037,145.5399933,146.3899994,4248800,0.400944313,-0.333609393,Positive,Positive,Negative,892,Positive
07/09/2018,145.9400024,146.5,145.1199951,145.4499969,4693100,0.239130916,-0.335758178,Positive,Positive,Negative,583,Negative
10/09/2018,146.6000061,147.3000031,145.5599976,145.6499939,3618300,0.05172187,-0.648030128,Negative,Negative,Negative,654,Negative
11/09/2018,146,146.9900055,145.25,146.4900055,3374700,0.712644585,0.335620201,Negative,Negative,Positive,782,Negative
12/09/2018,146.3699951,147.9799957,146.0299988,146.5700073,4506700,0.276927892,0.136648366,Positive,Positive,Positive,766,Negative
13/09/2018,147.3500061,149,147.1199951,148.9499969,5346500,0.973402701,1.085843759,Negative,Positive,Positive,915,Positive
14/09/2018,148.8500061,149.3000031,147.7799988,148.3300018,3452100,0.361843096,-0.349347834,Positive,Negative,Negative,693,Positive
17/09/2018,148.4400024,149.0700073,147.7700043,147.9400024,3551900,0.130767515,-0.336836427,Negative,Positive,Negative,599,Negative
18/09/2018,147.7599945,148.9900055,147.4700012,148.5599976,3629400,0.717100838,0.541420602,Negative,Negative,Positive,701,Negative
19/09/2018,148.6300049,149.9600067,148.2299957,149.0599976,4246200,0.479766798,0.289304085,Positive,Negative,Positive,725,Negative
20/09/2018,149.5800018,151.3800049,149.4400024,151.1499939,5952200,0.881437785,1.049600245,Positive,Positive,Positive,966,Negative
21/09/2018,151.4799957,152.6000061,150.7400055,151.3500061,19947500,0.32795721,-0.085813063,Negative,Negative,Negative,628,Positive
24/09/2018,151.1000061,151.1999969,149.4600067,150.0299988,4265000,0.327583485,-0.708145123,Negative,Negative,Negative,612,Positive
25/09/2018,149.9100037,150.4100037,148.3600006,148.9100037,4397500,0.268293772,-0.667066891,Positive,Positive,Negative,782,Negative
26/09/2018,152.3999939,153.3500061,151.3399963,151.6100006,7401900,0.134329831,-0.518368319,Negative,Positive,Negative,1051,Positive
27/09/2018,152.0099945,152.3899994,151.1600037,151.5,3477600,0.276420747,-0.335500642,Negative,Negative,Negative,966,Positive
28/09/2018,151.1600037,151.6300049,150.7899933,151.2100067,3305800,0.500009082,0.033079552,Negative,Positive,Positive,668,Negative
